vtd_geoid20,total_reg,g20201103_voted_all,g20201103_reg_all,g20201103_pct_voted_all,g20201103_voted_eur,g20201103_reg_eur,g20201103_pct_voted_eur,g20201103_voted_hisp,g20201103_reg_hisp,g20201103_pct_voted_hisp,g20201103_voted_aa,g20201103_reg_aa,g20201103_pct_voted_aa,g20201103_voted_esa,g20201103_reg_esa,g20201103_pct_voted_esa,g20201103_voted_oth,g20201103_reg_oth,g20201103_pct_voted_oth,g20201103_voted_unk,g20201103_reg_unk,g20201103_pct_voted_unk,p20200804_voted_all,p20200804_reg_all,p20200804_pct_voted_all,p20200804_voted_eur,p20200804_reg_eur,p20200804_pct_voted_eur,p20200804_voted_hisp,p20200804_reg_hisp,p20200804_pct_voted_hisp,p20200804_voted_aa,p20200804_reg_aa,p20200804_pct_voted_aa,p20200804_voted_esa,p20200804_reg_esa,p20200804_pct_voted_esa,p20200804_voted_oth,p20200804_reg_oth,p20200804_pct_voted_oth,p20200804_voted_unk,p20200804_reg_unk,p20200804_pct_voted_unk,r20200714_voted_all,r20200714_reg_all,r20200714_pct_voted_all,r20200714_voted_eur,r20200714_reg_eur,r20200714_pct_voted_eur,r20200714_voted_hisp,r20200714_reg_hisp,r20200714_pct_voted_hisp,r20200714_voted_aa,r20200714_reg_aa,r20200714_pct_voted_aa,r20200714_voted_esa,r20200714_reg_esa,r20200714_pct_voted_esa,r20200714_voted_oth,r20200714_reg_oth,r20200714_pct_voted_oth,r20200714_voted_unk,r20200714_reg_unk,r20200714_pct_voted_unk,s20200707_voted_all,s20200707_reg_all,s20200707_pct_voted_all,s20200707_voted_eur,s20200707_reg_eur,s20200707_pct_voted_eur,s20200707_voted_hisp,s20200707_reg_hisp,s20200707_pct_voted_hisp,s20200707_voted_aa,s20200707_reg_aa,s20200707_pct_voted_aa,s20200707_voted_esa,s20200707_reg_esa,s20200707_pct_voted_esa,s20200707_voted_oth,s20200707_reg_oth,s20200707_pct_voted_oth,s20200707_voted_unk,s20200707_reg_unk,s20200707_pct_voted_unk,r20200707_voted_all,r20200707_reg_all,r20200707_pct_voted_all,r20200707_voted_eur,r20200707_reg_eur,r20200707_pct_voted_eur,r20200707_voted_hisp,r20200707_reg_hisp,r20200707_pct_voted_hisp,r20200707_voted_aa,r20200707_reg_aa,r20200707_pct_voted_aa,r20200707_voted_esa,r20200707_reg_esa,r20200707_pct_voted_esa,r20200707_voted_oth,r20200707_reg_oth,r20200707_pct_voted_oth,r20200707_voted_unk,r20200707_reg_unk,r20200707_pct_voted_unk,r20200630_voted_all,r20200630_reg_all,r20200630_pct_voted_all,r20200630_voted_eur,r20200630_reg_eur,r20200630_pct_voted_eur,r20200630_voted_hisp,r20200630_reg_hisp,r20200630_pct_voted_hisp,r20200630_voted_aa,r20200630_reg_aa,r20200630_pct_voted_aa,r20200630_voted_esa,r20200630_reg_esa,r20200630_pct_voted_esa,r20200630_voted_oth,r20200630_reg_oth,r20200630_pct_voted_oth,r20200630_voted_unk,r20200630_reg_unk,r20200630_pct_voted_unk,s20200623_voted_all,s20200623_reg_all,s20200623_pct_voted_all,s20200623_voted_eur,s20200623_reg_eur,s20200623_pct_voted_eur,s20200623_voted_hisp,s20200623_reg_hisp,s20200623_pct_voted_hisp,s20200623_voted_aa,s20200623_reg_aa,s20200623_pct_voted_aa,s20200623_voted_esa,s20200623_reg_esa,s20200623_pct_voted_esa,s20200623_voted_oth,s20200623_reg_oth,s20200623_pct_voted_oth,s20200623_voted_unk,s20200623_reg_unk,s20200623_pct_voted_unk,pp20200310_voted_all,pp20200310_reg_all,pp20200310_pct_voted_all,pp20200310_voted_eur,pp20200310_reg_eur,pp20200310_pct_voted_eur,pp20200310_voted_hisp,pp20200310_reg_hisp,pp20200310_pct_voted_hisp,pp20200310_voted_aa,pp20200310_reg_aa,pp20200310_pct_voted_aa,pp20200310_voted_esa,pp20200310_reg_esa,pp20200310_pct_voted_esa,pp20200310_voted_oth,pp20200310_reg_oth,pp20200310_pct_voted_oth,pp20200310_voted_unk,pp20200310_reg_unk,pp20200310_pct_voted_unk,s20200204_voted_all,s20200204_reg_all,s20200204_pct_voted_all,s20200204_voted_eur,s20200204_reg_eur,s20200204_pct_voted_eur,s20200204_voted_hisp,s20200204_reg_hisp,s20200204_pct_voted_hisp,s20200204_voted_aa,s20200204_reg_aa,s20200204_pct_voted_aa,s20200204_voted_esa,s20200204_reg_esa,s20200204_pct_voted_esa,s20200204_voted_oth,s20200204_reg_oth,s20200204_pct_voted_oth,s20200204_voted_unk,s20200204_reg_unk,s20200204_pct_voted_unk,s20200121_voted_all,s20200121_reg_all,s20200121_pct_voted_all,s20200121_voted_eur,s20200121_reg_eur,s20200121_pct_voted_eur,s20200121_voted_hisp,s20200121_reg_hisp,s20200121_pct_voted_hisp,s20200121_voted_aa,s20200121_reg_aa,s20200121_pct_voted_aa,s20200121_voted_esa,s20200121_reg_esa,s20200121_pct_voted_esa,s20200121_voted_oth,s20200121_reg_oth,s20200121_pct_voted_oth,s20200121_voted_unk,s20200121_reg_unk,s20200121_pct_voted_unk
29183000051,1251,997,1248,0.79889999999999994,858,1071,0.80109999999999992,23,31,0.7419,2,3,0.66669999999999996,3,3,1,7,9,0.77780000000000005,104,131,0.79390000000000005,437,1203,0.36330000000000001,371,1036,0.35810000000000003,12,29,0.4138,1,3,0.33329999999999999,1,2,0.5,4,9,0.44440000000000002,48,124,0.3871,0,1200,0,0,1033,0,0,29,0,0,3,0,0,2,0,0,9,0,0,124,0,0,1196,0,0,1029,0,0,29,0,0,3,0,0,2,0,0,9,0,0,124,0,0,1196,0,0,1029,0,0,29,0,0,3,0,0,2,0,0,9,0,0,124,0,0,1194,0,0,1027,0,0,29,0,0,3,0,0,2,0,0,9,0,0,124,0,0,1191,0,0,1024,0,0,29,0,0,3,0,0,2,0,0,9,0,0,124,0,366,1186,0.30860000000000004,314,1019,0.30810000000000004,8,29,0.27589999999999992,1,3,0.33329999999999999,1,2,0.5,4,9,0.44440000000000002,38,124,0.30649999999999999,0,1177,0,0,1011,0,0,29,0,0,3,0,0,2,0,0,9,0,0,123,0,0,1174,0,0,1008,0,0,29,0,0,3,0,0,2,0,0,9,0,0,123,0
29183000054,1607,1236,1603,0.77110000000000001,1017,1309,0.77690000000000003,15,33,0.45450000000000002,20,32,0.625,11,15,0.73330000000000006,12,18,0.66669999999999996,161,196,0.82140000000000002,471,1553,0.30330000000000001,386,1273,0.30320000000000003,4,31,0.129,11,31,0.35480000000000006,2,15,0.13330000000000003,4,18,0.22220000000000001,64,185,0.34589999999999999,0,1543,0,0,1264,0,0,31,0,0,31,0,0,15,0,0,18,0,0,184,0,0,1540,0,0,1262,0,0,31,0,0,31,0,0,15,0,0,18,0,0,183,0,0,1540,0,0,1262,0,0,31,0,0,31,0,0,15,0,0,18,0,0,183,0,0,1536,0,0,1259,0,0,31,0,0,31,0,0,14,0,0,18,0,0,183,0,0,1534,0,0,1258,0,0,31,0,0,31,0,0,13,0,0,18,0,0,183,0,415,1514,0.27410000000000007,339,1246,0.27210000000000001,6,30,0.20000000000000001,9,29,0.31030000000000002,3,12,0.25,3,18,0.16669999999999999,55,179,0.30730000000000002,0,1504,0,0,1238,0,0,30,0,0,29,0,0,12,0,0,18,0,0,177,0,0,1503,0,0,1237,0,0,30,0,0,29,0,0,12,0,0,18,0,0,177,0
29183000062,2420,1781,2416,0.73719999999999997,1517,2056,0.73780000000000001,39,62,0.629,17,26,0.65379999999999994,12,18,0.66669999999999996,13,19,0.68420000000000003,183,235,0.77870000000000006,602,2318,0.25969999999999999,522,1970,0.26500000000000001,13,58,0.22410000000000002,9,25,0.35999999999999999,5,18,0.27779999999999999,5,19,0.26319999999999999,48,228,0.21049999999999999,0,2311,0,0,1963,0,0,58,0,0,25,0,0,18,0,0,19,0,0,228,0,0,2305,0,0,1957,0,0,58,0,0,25,0,0,18,0,0,19,0,0,228,0,0,2305,0,0,1957,0,0,58,0,0,25,0,0,18,0,0,19,0,0,228,0,0,2301,0,0,1953,0,0,58,0,0,25,0,0,18,0,0,19,0,0,228,0,0,2297,0,0,1952,0,0,58,0,0,25,0,0,18,0,0,19,0,0,225,0,556,2272,0.2447,480,1931,0.24859999999999999,14,58,0.2414,9,25,0.35999999999999999,5,18,0.27779999999999999,4,19,0.21049999999999999,44,221,0.1991,0,2256,0,0,1918,0,0,58,0,0,25,0,0,16,0,0,19,0,0,220,0,0,2253,0,0,1916,0,0,58,0,0,25,0,0,16,0,0,19,0,0,219,0
29183000063,2152,1645,2144,0.76729999999999987,1341,1737,0.77200000000000002,32,48,0.66669999999999996,31,38,0.81579999999999997,23,32,0.71879999999999999,22,33,0.66669999999999996,196,256,0.76560000000000006,656,2062,0.31809999999999999,535,1676,0.31919999999999998,12,44,0.2727,10,35,0.28570000000000001,4,27,0.14809999999999998,6,31,0.19350000000000001,89,249,0.35739999999999994,0,2046,0,0,1668,0,0,41,0,0,35,0,0,26,0,0,29,0,0,247,0,0,2036,0,0,1659,0,0,41,0,0,35,0,0,26,0,0,29,0,0,246,0,0,2036,0,0,1659,0,0,41,0,0,35,0,0,26,0,0,29,0,0,246,0,0,2032,0,0,1656,0,0,41,0,0,35,0,0,25,0,0,29,0,0,246,0,0,2028,0,0,1653,0,0,41,0,0,34,0,0,25,0,0,29,0,0,246,0,528,2014,0.26219999999999999,435,1640,0.26519999999999999,10,41,0.24390000000000001,9,34,0.26469999999999999,2,24,0.083299999999999999,8,29,0.27589999999999992,64,246,0.26019999999999999,0,1995,0,0,1624,0,0,41,0,0,33,0,0,24,0,0,29,0,0,244,0,0,1989,0,0,1621,0,0,40,0,0,33,0,0,24,0,0,29,0,0,242,0
29183000086,3117,2550,3105,0.82129999999999992,2122,2553,0.83120000000000016,50,72,0.69440000000000002,19,26,0.73080000000000001,44,63,0.69840000000000002,51,66,0.77270000000000016,264,325,0.81229999999999991,927,3014,0.30759999999999998,788,2486,0.317,18,67,0.26869999999999999,5,24,0.20830000000000001,19,61,0.3115,12,65,0.18460000000000001,85,311,0.27329999999999999,0,3004,0,0,2480,0,0,66,0,0,23,0,0,61,0,0,64,0,0,310,0,0,2998,0,0,2475,0,0,66,0,0,23,0,0,61,0,0,64,0,0,309,0,0,2998,0,0,2475,0,0,66,0,0,23,0,0,61,0,0,64,0,0,309,0,0,2992,0,0,2469,0,0,66,0,0,23,0,0,61,0,0,64,0,0,309,0,0,2987,0,0,2465,0,0,66,0,0,23,0,0,60,0,0,64,0,0,309,0,837,2957,0.28310000000000002,706,2440,0.2893,22,65,0.33850000000000002,5,23,0.21740000000000004,15,60,0.25,9,61,0.14750000000000002,80,308,0.25969999999999999,0,2944,0,0,2430,0,0,65,0,0,23,0,0,60,0,0,60,0,0,306,0,0,2938,0,0,2425,0,0,65,0,0,23,0,0,60,0,0,60,0,0,305,0
29183000121,1150,878,1148,0.76479999999999992,747,964,0.77489999999999992,16,25,0.64000000000000001,5,7,0.71429999999999993,2,3,0.66669999999999996,9,15,0.59999999999999998,99,134,0.73880000000000001,374,1128,0.33160000000000001,313,946,0.33089999999999997,7,25,0.27999999999999997,3,7,0.42859999999999998,1,3,0.33329999999999999,6,15,0.40000000000000002,44,132,0.33329999999999999,0,1127,0,0,945,0,0,25,0,0,7,0,0,3,0,0,15,0,0,132,0,0,1126,0,0,944,0,0,25,0,0,7,0,0,3,0,0,15,0,0,132,0,0,1126,0,0,944,0,0,25,0,0,7,0,0,3,0,0,15,0,0,132,0,0,1125,0,0,943,0,0,25,0,0,7,0,0,3,0,0,15,0,0,132,0,0,1124,0,0,942,0,0,25,0,0,7,0,0,3,0,0,15,0,0,132,0,329,1119,0.29399999999999998,273,940,0.29039999999999999,3,25,0.12,1,5,0.20000000000000001,0,3,0,6,15,0.40000000000000002,46,131,0.35110000000000002,0,1114,0,0,936,0,0,25,0,0,5,0,0,3,0,0,15,0,0,130,0,0,1113,0,0,935,0,0,25,0,0,5,0,0,3,0,0,15,0,0,130,0
29183000186,3236,2570,3229,0.79590000000000005,2166,2707,0.80010000000000014,54,72,0.75,13,15,0.86670000000000003,25,32,0.78129999999999999,33,43,0.76739999999999997,279,360,0.77500000000000002,840,3110,0.27010000000000001,709,2613,0.27129999999999999,12,70,0.1714,6,14,0.42859999999999998,7,31,0.2258,15,41,0.3659,91,341,0.26689999999999997,0,3094,0,0,2599,0,0,70,0,0,14,0,0,31,0,0,41,0,0,339,0,0,3091,0,0,2597,0,0,70,0,0,14,0,0,31,0,0,41,0,0,338,0,0,3091,0,0,2597,0,0,70,0,0,14,0,0,31,0,0,41,0,0,338,0,0,3083,0,0,2592,0,0,70,0,0,14,0,0,30,0,0,41,0,0,336,0,0,3072,0,0,2584,0,0,70,0,0,14,0,0,30,0,0,41,0,0,333,0,656,3020,0.21719999999999998,549,2548,0.21550000000000002,11,67,0.16419999999999998,1,13,0.076899999999999996,9,28,0.32140000000000002,11,37,0.29730000000000001,75,327,0.22939999999999999,0,2993,0,0,2525,0,0,65,0,0,13,0,0,28,0,0,37,0,0,325,0,0,2990,0,0,2523,0,0,65,0,0,13,0,0,28,0,0,37,0,0,324,0
29183000225,1275,1079,1271,0.8489000000000001,912,1067,0.85470000000000002,12,17,0.70589999999999997,0,0,,13,16,0.8125,11,11,1,131,160,0.81879999999999986,401,1246,0.32179999999999997,338,1048,0.32250000000000001,2,17,0.1176,0,0,,3,15,0.20000000000000001,7,10,0.69999999999999996,51,156,0.32689999999999997,0,1241,0,0,1044,0,0,17,0,0,0,,0,14,0,0,10,0,0,156,0,0,1240,0,0,1044,0,0,16,0,0,0,,0,14,0,0,10,0,0,156,0,0,1240,0,0,1044,0,0,16,0,0,0,,0,14,0,0,10,0,0,156,0,0,1239,0,0,1044,0,0,15,0,0,0,,0,14,0,0,10,0,0,156,0,0,1237,0,0,1043,0,0,15,0,0,0,,0,14,0,0,10,0,0,155,0,310,1229,0.25219999999999998,271,1037,0.26130000000000003,4,15,0.26669999999999999,0,0,,3,14,0.21429999999999999,1,10,0.10000000000000001,31,153,0.20259999999999997,0,1224,0,0,1033,0,0,15,0,0,0,,0,14,0,0,10,0,0,152,0,0,1224,0,0,1033,0,0,15,0,0,0,,0,14,0,0,10,0,0,152,0
29183000228,3218,2493,3210,0.77659999999999996,2078,2635,0.78859999999999997,49,76,0.64470000000000005,42,63,0.66669999999999996,67,89,0.75280000000000002,40,58,0.68969999999999998,217,289,0.75090000000000001,935,3098,0.30179999999999996,790,2554,0.30930000000000002,17,70,0.24289999999999998,8,59,0.1356,14,86,0.1628,11,48,0.22919999999999999,95,281,0.33810000000000001,0,3091,0,0,2549,0,0,70,0,0,58,0,0,86,0,0,48,0,0,280,0,0,3085,0,0,2545,0,0,70,0,0,58,0,0,86,0,0,47,0,0,279,0,0,3085,0,0,2545,0,0,70,0,0,58,0,0,86,0,0,47,0,0,279,0,0,3077,0,0,2537,0,0,70,0,0,58,0,0,86,0,0,47,0,0,279,0,0,3070,0,0,2530,0,0,70,0,0,58,0,0,86,0,0,47,0,0,279,0,807,3036,0.26580000000000004,676,2503,0.27010000000000001,13,66,0.19700000000000001,15,58,0.25860000000000005,10,86,0.11629999999999999,18,47,0.38299999999999995,75,276,0.27169999999999994,0,3009,0,0,2483,0,0,65,0,0,58,0,0,83,0,0,46,0,0,274,0,0,3005,0,0,2479,0,0,65,0,0,58,0,0,83,0,0,46,0,0,274,0
29185000011,163,118,161,0.73289999999999988,104,144,0.72219999999999995,0,2,0,0,0,,0,0,,2,3,0.66669999999999996,12,12,1,69,154,0.4481,60,137,0.438,0,2,0,0,0,,0,0,,2,3,0.66669999999999996,7,12,0.58330000000000004,0,154,0,0,137,0,0,2,0,0,0,,0,0,,0,3,0,0,12,0,0,154,0,0,137,0,0,2,0,0,0,,0,0,,0,3,0,0,12,0,0,154,0,0,137,0,0,2,0,0,0,,0,0,,0,3,0,0,12,0,0,154,0,0,137,0,0,2,0,0,0,,0,0,,0,3,0,0,12,0,0,154,0,0,137,0,0,2,0,0,0,,0,0,,0,3,0,0,12,0,40,152,0.26319999999999999,36,136,0.26469999999999999,0,2,0,0,0,,0,0,,1,3,0.33329999999999999,3,11,0.2727,0,152,0,0,136,0,0,2,0,0,0,,0,0,,0,3,0,0,11,0,0,152,0,0,136,0,0,2,0,0,0,,0,0,,0,3,0,0,11,0
291890AP002,405,235,404,0.58169999999999999,177,298,0.59399999999999997,13,29,0.44829999999999998,22,39,0.56410000000000005,0,1,0,5,7,0.71429999999999993,18,30,0.59999999999999998,121,388,0.31189999999999996,98,289,0.33910000000000007,4,26,0.15379999999999999,9,37,0.2432,0,1,0,0,7,0,10,28,0.35710000000000003,0,386,0,0,288,0,0,26,0,0,37,0,0,1,0,0,7,0,0,27,0,0,386,0,0,288,0,0,26,0,0,37,0,0,1,0,0,7,0,0,27,0,0,386,0,0,288,0,0,26,0,0,37,0,0,1,0,0,7,0,0,27,0,0,386,0,0,288,0,0,26,0,0,37,0,0,1,0,0,7,0,0,27,0,0,386,0,0,288,0,0,26,0,0,37,0,0,1,0,0,7,0,0,27,0,95,385,0.24679999999999999,75,287,0.26130000000000003,3,26,0.11540000000000002,10,37,0.27030000000000004,0,1,0,0,7,0,7,27,0.25929999999999997,0,382,0,0,285,0,0,25,0,0,37,0,0,1,0,0,7,0,0,27,0,0,382,0,0,285,0,0,25,0,0,37,0,0,1,0,0,7,0,0,27,0
291890AP041,706,509,705,0.72200000000000009,331,446,0.74219999999999997,11,20,0.55000000000000004,38,55,0.69090000000000007,50,71,0.70419999999999994,25,38,0.65789999999999993,54,75,0.71999999999999997,225,684,0.32890000000000003,155,437,0.35469999999999996,3,19,0.15790000000000001,21,54,0.38890000000000002,12,65,0.18460000000000001,9,37,0.2432,25,72,0.34720000000000001,0,680,0,0,434,0,0,19,0,0,54,0,0,64,0,0,37,0,0,72,0,0,677,0,0,431,0,0,19,0,0,54,0,0,64,0,0,37,0,0,72,0,0,677,0,0,431,0,0,19,0,0,54,0,0,64,0,0,37,0,0,72,0,0,673,0,0,428,0,0,19,0,0,53,0,0,64,0,0,37,0,0,72,0,0,672,0,0,427,0,0,19,0,0,53,0,0,64,0,0,37,0,0,72,0,170,662,0.25680000000000003,122,422,0.28910000000000002,7,19,0.36839999999999995,15,52,0.28850000000000003,6,63,0.095199999999999993,7,37,0.18919999999999998,13,69,0.18839999999999998,0,656,0,0,420,0,0,19,0,0,50,0,0,63,0,0,36,0,0,68,0,0,655,0,0,420,0,0,18,0,0,50,0,0,63,0,0,36,0,0,68,0
29189BON038,672,534,671,0.79580000000000006,439,544,0.80700000000000005,7,11,0.63639999999999997,1,1,1,4,6,0.66669999999999996,5,10,0.5,78,99,0.78789999999999993,261,658,0.3967,224,536,0.41790000000000005,0,10,0,0,0,,2,6,0.33329999999999999,1,10,0.10000000000000001,34,96,0.35420000000000001,0,655,0,0,534,0,0,10,0,0,0,,0,6,0,0,9,0,0,96,0,0,655,0,0,534,0,0,10,0,0,0,,0,6,0,0,9,0,0,96,0,0,655,0,0,534,0,0,10,0,0,0,,0,6,0,0,9,0,0,96,0,0,653,0,0,532,0,0,10,0,0,0,,0,6,0,0,9,0,0,96,0,0,653,0,0,532,0,0,10,0,0,0,,0,6,0,0,9,0,0,96,0,150,647,0.23180000000000001,126,528,0.23860000000000001,1,9,0.1111,0,0,,1,5,0.20000000000000001,0,9,0,22,96,0.22919999999999999,0,641,0,0,522,0,0,9,0,0,0,,0,5,0,0,9,0,0,96,0,0,641,0,0,522,0,0,9,0,0,0,,0,5,0,0,9,0,0,96,0
29189CON013,933,731,931,0.78520000000000012,569,733,0.77629999999999999,23,28,0.82140000000000002,9,10,0.90000000000000002,11,12,0.91669999999999996,21,32,0.65629999999999999,98,116,0.84479999999999988,327,917,0.35660000000000003,257,724,0.35499999999999998,12,28,0.42859999999999998,4,10,0.40000000000000002,5,12,0.41669999999999996,2,28,0.071400000000000005,47,115,0.40869999999999995,0,912,0,0,720,0,0,28,0,0,10,0,0,11,0,0,28,0,0,115,0,0,911,0,0,720,0,0,28,0,0,10,0,0,11,0,0,28,0,0,114,0,0,911,0,0,720,0,0,28,0,0,10,0,0,11,0,0,28,0,0,114,0,0,910,0,0,720,0,0,28,0,0,10,0,0,11,0,0,28,0,0,113,0,0,909,0,0,719,0,0,28,0,0,10,0,0,11,0,0,28,0,0,113,0,288,906,0.31789999999999996,219,717,0.3054,11,28,0.39289999999999997,8,10,0.80000000000000004,4,11,0.36360000000000003,5,28,0.17860000000000001,41,112,0.36609999999999998,0,901,0,0,714,0,0,28,0,0,10,0,0,11,0,0,28,0,0,110,0,0,901,0,0,714,0,0,28,0,0,10,0,0,11,0,0,28,0,0,110,0
29189CON028,375,282,374,0.75400000000000011,209,268,0.77989999999999993,5,7,0.71429999999999993,10,13,0.76919999999999999,5,8,0.625,14,24,0.58330000000000004,39,54,0.72219999999999995,132,362,0.36459999999999998,100,259,0.3861,2,7,0.28570000000000001,3,13,0.23080000000000003,3,7,0.42859999999999998,2,23,0.086999999999999994,22,53,0.41510000000000008,0,360,0,0,257,0,0,7,0,0,13,0,0,7,0,0,23,0,0,53,0,0,360,0,0,257,0,0,7,0,0,13,0,0,7,0,0,23,0,0,53,0,0,360,0,0,257,0,0,7,0,0,13,0,0,7,0,0,23,0,0,53,0,0,360,0,0,257,0,0,7,0,0,13,0,0,7,0,0,23,0,0,53,0,0,360,0,0,257,0,0,7,0,0,13,0,0,7,0,0,23,0,0,53,0,112,357,0.31369999999999998,88,254,0.34649999999999997,2,7,0.28570000000000001,5,13,0.3846,2,7,0.28570000000000001,4,23,0.1739,11,53,0.20750000000000002,0,355,0,0,253,0,0,7,0,0,13,0,0,7,0,0,22,0,0,53,0,0,355,0,0,253,0,0,7,0,0,13,0,0,7,0,0,22,0,0,53,0
29189CON043,1097,913,1096,0.83299999999999996,745,888,0.83900000000000008,27,28,0.96429999999999993,13,13,1,10,17,0.58820000000000006,31,42,0.73809999999999998,87,108,0.80560000000000009,456,1075,0.42420000000000002,377,869,0.43380000000000002,10,27,0.37039999999999995,10,13,0.76919999999999999,6,17,0.35289999999999999,10,42,0.23809999999999998,43,107,0.40190000000000003,0,1071,0,0,866,0,0,26,0,0,13,0,0,17,0,0,42,0,0,107,0,0,1068,0,0,863,0,0,26,0,0,13,0,0,17,0,0,42,0,0,107,0,0,1068,0,0,863,0,0,26,0,0,13,0,0,17,0,0,42,0,0,107,0,0,1066,0,0,861,0,0,26,0,0,13,0,0,17,0,0,42,0,0,107,0,2,1066,0.0019,2,861,0.0023,0,26,0,0,13,0,0,17,0,0,42,0,0,107,0,350,1063,0.32930000000000004,284,859,0.3306,10,26,0.3846,5,13,0.3846,3,16,0.1875,9,42,0.21429999999999999,39,107,0.36450000000000005,0,1051,0,0,847,0,0,26,0,0,13,0,0,16,0,0,42,0,0,107,0,0,1050,0,0,846,0,0,26,0,0,13,0,0,16,0,0,42,0,0,107,0
291890CC044,1036,846,1036,0.81659999999999999,576,689,0.83599999999999997,21,21,1,48,55,0.87270000000000003,21,32,0.65629999999999999,49,76,0.64470000000000005,131,163,0.80370000000000008,467,1009,0.46279999999999999,345,675,0.5111,9,21,0.42859999999999998,28,54,0.51850000000000007,7,31,0.2258,16,74,0.2162,62,154,0.40260000000000007,0,1005,0,0,673,0,0,21,0,0,54,0,0,30,0,0,74,0,0,153,0,0,1003,0,0,671,0,0,21,0,0,54,0,0,30,0,0,74,0,0,153,0,0,1003,0,0,671,0,0,21,0,0,54,0,0,30,0,0,74,0,0,153,0,0,1003,0,0,671,0,0,21,0,0,54,0,0,30,0,0,74,0,0,153,0,0,1001,0,0,671,0,0,21,0,0,53,0,0,29,0,0,74,0,0,153,0,410,991,0.41369999999999996,278,665,0.41799999999999998,9,21,0.42859999999999998,31,52,0.59620000000000006,9,29,0.31030000000000002,18,72,0.25,65,152,0.42760000000000009,0,989,0,0,664,0,0,21,0,0,52,0,0,29,0,0,71,0,0,152,0,0,985,0,0,662,0,0,21,0,0,52,0,0,29,0,0,70,0,0,151,0
29189FER016,344,235,344,0.68310000000000004,99,150,0.65999999999999992,2,5,0.40000000000000002,118,166,0.71079999999999999,3,4,0.75,2,2,1,11,17,0.64710000000000012,108,333,0.32429999999999998,44,145,0.3034,0,5,0,56,162,0.34570000000000001,1,4,0.25,1,2,0.5,6,15,0.40000000000000002,0,333,0,0,145,0,0,5,0,0,162,0,0,4,0,0,2,0,0,15,0,0,333,0,0,145,0,0,5,0,0,162,0,0,4,0,0,2,0,0,15,0,0,333,0,0,145,0,0,5,0,0,162,0,0,4,0,0,2,0,0,15,0,0,333,0,0,145,0,0,5,0,0,162,0,0,4,0,0,2,0,0,15,0,0,333,0,0,145,0,0,5,0,0,162,0,0,4,0,0,2,0,0,15,0,100,332,0.30119999999999997,44,144,0.30559999999999998,1,5,0.20000000000000001,48,162,0.29630000000000001,1,4,0.25,0,2,0,6,15,0.40000000000000002,0,330,0,0,142,0,0,5,0,0,162,0,0,4,0,0,2,0,0,15,0,0,330,0,0,142,0,0,5,0,0,162,0,0,4,0,0,2,0,0,15,0
29189JEF005,1053,706,1048,0.67369999999999997,548,800,0.68499999999999994,19,29,0.65520000000000012,21,28,0.75,15,33,0.45450000000000002,19,35,0.54290000000000005,84,123,0.68289999999999984,267,989,0.27000000000000002,216,755,0.28610000000000002,1,27,0.036999999999999998,10,26,0.3846,2,31,0.064500000000000002,3,31,0.096799999999999997,35,119,0.29410000000000003,0,982,0,0,750,0,0,27,0,0,26,0,0,31,0,0,31,0,0,117,0,0,981,0,0,749,0,0,27,0,0,26,0,0,31,0,0,31,0,0,117,0,0,981,0,0,749,0,0,27,0,0,26,0,0,31,0,0,31,0,0,117,0,0,980,0,0,748,0,0,27,0,0,26,0,0,31,0,0,31,0,0,117,0,1,979,0.001,0,747,0,0,27,0,0,26,0,1,31,0.032299999999999995,0,31,0,0,117,0,283,969,0.29210000000000003,230,741,0.31040000000000001,4,27,0.14809999999999998,12,26,0.46150000000000002,2,30,0.066700000000000009,2,31,0.064500000000000002,33,114,0.28949999999999998,0,953,0,0,727,0,0,27,0,0,25,0,0,30,0,0,30,0,0,114,0,0,951,0,0,726,0,0,27,0,0,25,0,0,30,0,0,30,0,0,113,0
2912716-034,718,566,714,0.79270000000000018,522,650,0.80310000000000004,3,3,1,1,1,1,4,4,1,3,6,0.5,33,50,0.65999999999999992,249,686,0.36299999999999999,235,632,0.37180000000000002,0,1,0,0,1,0,3,4,0.75,0,5,0,11,43,0.25580000000000003,0,683,0,0,629,0,0,1,0,0,1,0,0,4,0,0,5,0,0,43,0,0,680,0,0,626,0,0,1,0,0,1,0,0,4,0,0,5,0,0,43,0,0,680,0,0,626,0,0,1,0,0,1,0,0,4,0,0,5,0,0,43,0,0,679,0,0,625,0,0,1,0,0,1,0,0,4,0,0,5,0,0,43,0,0,679,0,0,625,0,0,1,0,0,1,0,0,4,0,0,5,0,0,43,0,125,676,0.18490000000000001,118,622,0.18969999999999998,0,1,0,0,1,0,0,4,0,0,5,0,7,43,0.1628,0,675,0,0,621,0,0,1,0,0,1,0,0,4,0,0,5,0,0,43,0,0,674,0,0,621,0,0,1,0,0,1,0,0,4,0,0,4,0,0,43,0
