GEOID,COUNTYFP,VTD,total_reg,age_18_19,age_20_24,age_25_29,age_30_34,age_35_44,age_45_54,age_55_64,age_65_74,age_75_84,age_85over,party_rep,party_dem,party_npp,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_93,eth2_64,eth2_30,eth2_10,eth2_23,eth2_34,eth2_21,eth2_14,eth2_61,eth2_12,eth2_35,eth2_38,eth2_85,eth2_33,eth2_32,eth2_55,eth2_66,eth2_29,eth2_59,eth2_unk,g20201103,p20200804,r20200714,s20200707,r20200707,r20200630,s20200623,pp20200310,s20200204,s20200121,s20191105,s20190820,r20190604,r20190521,g20181106,r20180911,p20180807,g20161108,p20160802,pp20160315,g20141104,p20140805,g20121106,p20120807,pp20120207,g20101102,p20100803
2905116-001,051,16-001,373,7,30,20,27,70,58,84,48,20,9,243,33,97,0,0,301,7,0,0,0,65,301,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,285,124,0,0,0,0,0,63,25,0,0,0,0,0,222,0,140,250,114,123,138,96,214,77,24,160,97
2905116-002,051,16-002,475,8,46,25,36,58,88,93,69,42,10,375,41,59,0,0,358,6,0,0,5,106,358,0,6,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,106,400,192,0,0,0,0,0,110,19,0,1,0,0,0,329,0,218,356,167,173,213,154,324,116,43,266,154
2905116-2-5,051,16-2-5,1559,14,127,150,141,251,206,249,194,107,116,667,304,588,0,0,1245,33,75,11,15,180,1245,74,33,3,5,2,5,2,1,2,0,0,0,1,1,1,0,0,0,0,180,1134,587,0,0,0,0,0,428,0,0,6,0,0,0,958,0,579,995,511,556,579,396,852,411,293,633,396
2905116-2-6,051,16-2-6,1501,13,98,123,161,236,189,243,266,114,57,476,358,667,0,0,1115,42,181,12,13,138,1115,181,41,7,1,6,2,0,2,0,1,0,1,0,1,2,0,1,0,0,138,972,377,0,0,0,0,0,332,0,0,4,0,0,0,700,0,387,808,308,421,428,271,730,244,201,499,267
2905116-3-7,051,16-3-7,1870,19,107,97,122,319,242,321,354,214,75,1317,210,343,0,0,1614,24,2,10,18,202,1614,2,24,5,4,3,2,0,1,0,1,0,0,0,0,5,3,0,0,1,202,1557,943,0,0,0,0,0,640,0,0,2,0,0,0,1396,0,940,1440,801,909,997,709,1336,749,602,1095,750
2905116-3-8,051,16-3-8,1398,12,107,109,134,209,219,239,202,115,52,882,166,350,0,0,1221,21,18,5,18,115,1221,18,21,14,1,0,2,1,1,0,1,1,0,0,0,0,1,0,0,0,115,1150,536,0,0,0,0,0,400,0,0,3,0,0,0,974,0,592,997,496,597,631,422,890,435,339,695,424
2905116-3-9,051,16-3-9,2388,42,193,164,179,351,366,401,359,223,107,1458,362,568,0,0,1969,63,65,34,20,237,1969,65,62,8,15,17,4,2,0,3,0,1,0,0,0,2,1,1,0,0,237,1809,870,0,0,0,0,0,553,0,0,2,0,0,0,1469,0,891,1620,812,931,1001,664,1450,656,542,1108,699
2905116-410,051,16-410,3217,53,248,263,262,505,478,489,558,261,100,1897,472,848,0,0,2694,63,80,30,29,321,2694,79,61,8,14,12,4,1,0,0,2,2,2,0,0,6,2,2,2,1,321,2560,1232,0,0,0,0,0,844,0,0,4,0,0,0,2130,0,1333,2207,1154,1278,1369,920,1972,923,744,1507,926
2905116-411,051,16-411,3004,37,201,215,216,493,437,500,498,315,91,1983,396,625,0,0,2437,84,52,63,33,335,2437,51,82,13,21,23,11,8,4,0,4,1,0,2,0,1,1,2,0,0,335,2532,1322,0,0,0,0,0,818,0,0,3,0,0,0,2074,0,1285,2216,1236,1315,1420,963,1969,942,725,1519,1012
2905116-512,051,16-512,2869,60,477,340,260,437,340,412,318,165,60,1190,896,783,0,0,1964,47,558,18,27,255,1964,557,47,14,1,7,8,3,4,1,3,2,0,0,0,0,0,0,0,0,255,1861,920,0,0,0,0,0,647,1,0,1,0,0,0,1579,0,914,1626,778,882,947,667,1437,612,534,1000,619
2905116-513,051,16-513,1766,29,136,136,100,265,283,310,305,150,52,1102,256,408,0,0,1471,19,57,16,17,186,1471,57,18,4,12,3,2,0,0,1,0,2,0,5,1,1,1,1,0,0,186,1390,717,0,0,0,0,0,436,0,0,4,0,0,0,1120,0,745,1212,610,678,728,550,1113,514,456,875,574
2905116-514,051,16-514,691,7,39,50,46,79,87,121,136,85,41,334,96,261,0,0,562,12,16,17,14,70,562,16,12,7,2,11,3,0,1,0,3,3,0,0,0,1,0,0,0,0,70,495,244,0,0,0,0,0,191,0,0,2,0,0,0,423,0,257,440,227,247,261,206,411,213,146,311,184
29053000002,053,000002,682,10,56,52,49,110,115,110,111,54,15,418,75,189,0,0,581,5,1,2,1,92,581,1,5,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,92,532,222,0,0,0,0,0,150,0,0,0,0,0,0,402,0,239,448,182,225,197,181,385,115,30,269,112
29053000004,053,000004,1192,16,106,118,77,148,166,226,190,95,50,756,141,295,0,0,974,3,12,3,7,193,974,12,3,4,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,193,945,488,0,0,0,0,0,218,0,0,0,0,0,0,740,0,506,833,477,386,412,445,703,347,64,533,361
29053000005,053,000005,805,12,57,48,55,124,112,161,155,63,18,512,90,203,0,0,702,4,5,1,7,86,702,5,4,2,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,86,652,340,0,0,0,0,0,190,0,0,0,0,0,0,542,0,379,574,299,334,298,278,455,187,72,356,238
29053000006,053,000006,661,9,38,30,49,108,96,146,125,48,12,462,51,148,0,0,577,3,0,2,13,66,577,0,3,8,1,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,66,555,239,0,0,0,0,0,150,0,0,0,0,0,0,460,0,259,477,229,235,243,227,418,165,51,302,171
29053000007,053,000007,551,3,42,39,35,98,76,95,93,48,22,364,57,130,0,0,478,4,0,3,0,66,478,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,449,257,0,0,0,0,0,111,0,0,0,0,0,0,367,0,235,389,233,202,218,206,330,115,41,247,198
29053000008,053,000008,4469,59,338,338,362,737,637,754,660,405,178,2173,636,1660,0,0,3843,57,115,27,34,393,3843,113,55,13,6,11,4,3,3,1,0,2,0,6,4,0,0,2,0,0,393,3206,1520,0,0,0,0,0,990,0,0,3,0,0,0,2438,0,1404,2672,1319,1364,1249,1072,2285,880,247,1545,891
29053000009,053,000009,404,7,31,25,24,62,55,80,67,42,11,301,40,63,0,0,346,7,0,2,2,47,346,0,7,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,47,333,178,0,0,0,0,0,88,0,0,0,0,0,0,248,0,189,283,167,159,152,154,252,109,25,189,118
29053000010,053,000010,468,6,32,22,27,69,55,95,86,51,24,317,45,106,0,0,410,7,1,2,1,47,410,1,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,386,198,0,0,0,0,0,106,0,0,0,0,0,0,319,0,195,340,198,181,203,185,300,150,38,236,135
29053000011,053,000011,906,11,72,55,72,127,135,173,132,80,49,564,118,224,0,0,767,13,1,5,5,115,767,1,12,1,2,1,0,0,1,0,1,0,0,0,2,1,1,1,0,0,115,707,307,0,0,0,0,0,163,0,0,0,0,0,0,545,0,313,607,318,299,291,283,559,209,57,381,217
29053000012,053,000012,450,8,46,30,27,45,85,82,76,36,15,316,44,90,0,0,405,3,0,2,2,38,405,0,3,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,38,381,221,0,0,0,0,0,98,0,0,0,0,0,0,305,0,208,333,190,190,182,168,286,132,39,212,153
29053000013,053,000013,616,16,49,50,45,94,92,125,89,39,17,371,71,174,0,0,523,9,12,3,0,69,523,12,9,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,69,469,248,0,0,0,0,0,99,0,0,0,0,0,0,356,0,263,415,181,207,185,195,344,133,26,224,138
29055000002,055,000002,2336,25,167,163,180,367,316,443,366,226,81,1050,303,983,0,0,2044,44,6,19,15,208,2044,6,42,4,2,6,4,2,3,1,5,0,0,0,0,0,1,2,0,0,208,1570,671,0,70,0,0,0,433,0,0,8,0,0,0,1176,0,744,1337,625,760,742,522,1158,473,92,864,415
29055000003,055,000003,1472,12,116,104,102,225,232,279,214,133,55,758,170,544,0,0,1288,23,0,2,6,153,1288,0,23,2,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,153,970,428,0,37,0,0,0,256,0,0,0,0,0,0,716,0,460,827,380,465,451,355,741,308,71,534,290
29055000004,055,000004,574,9,27,23,30,91,67,117,105,80,25,358,81,135,0,0,518,8,3,0,2,43,518,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,437,147,0,0,0,0,0,89,0,0,2,0,0,0,330,0,203,370,143,190,199,135,340,128,24,266,119
29055000005,055,000005,2197,25,176,188,158,334,309,435,311,195,66,1143,275,779,0,0,1964,26,2,17,10,178,1964,2,26,0,1,10,3,0,2,0,1,1,1,4,0,0,0,0,0,0,178,1526,539,0,0,0,0,0,308,0,0,1,0,0,0,1155,0,769,1307,508,625,644,416,1120,402,73,785,380
29055000006,055,000006,368,3,35,14,26,44,53,79,65,38,11,228,36,104,0,0,336,3,0,0,2,27,336,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,27,287,144,0,0,0,0,0,85,0,0,0,0,0,0,225,0,139,245,126,143,153,106,202,98,24,164,79
29055000007,055,000007,343,4,24,20,21,47,48,74,69,26,10,203,46,94,0,0,305,1,1,0,0,36,305,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,250,116,0,0,0,0,0,62,0,0,2,0,0,0,192,0,119,220,103,122,140,95,196,68,19,161,66
29055000008,055,000008,415,6,18,31,24,45,65,105,67,42,12,234,60,121,0,0,390,1,2,0,0,22,390,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,314,150,0,0,0,0,0,87,0,0,0,0,0,0,236,0,132,271,119,145,154,87,230,94,22,165,75
29055000009,055,000009,586,7,37,33,36,87,96,120,113,44,13,376,50,160,0,0,519,10,0,0,4,53,519,0,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,53,416,147,0,0,0,0,0,68,0,0,2,0,0,0,322,0,183,372,141,188,161,125,308,96,14,222,99
29055000010,055,000010,461,4,34,23,23,64,77,83,93,42,18,285,45,131,0,0,388,6,0,3,10,54,388,0,6,1,0,0,3,0,0,1,2,0,3,1,0,0,0,0,0,1,54,339,138,0,0,0,0,0,86,0,0,0,0,0,0,273,0,167,308,139,152,162,123,279,103,16,208,106
29055000011,055,000011,521,7,46,27,38,64,84,105,87,48,15,323,50,148,0,0,478,10,1,0,4,28,478,1,10,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,28,380,182,0,0,0,0,0,104,0,0,0,0,0,0,268,0,182,312,187,172,204,148,270,114,18,202,102
